"","eeacellcode","x","y"
"4477","100kmE24N60",2450000,6050000
"4478","100kmE25N60",2550000,6050000
"4479","100kmE26N60",2650000,6050000
"4480","100kmE27N60",2750000,6050000
"4481","100kmE28N60",2850000,6050000
"4482","100kmE29N60",2950000,6050000
"4483","100kmE30N60",3050000,6050000
"4484","100kmE31N60",3150000,6050000
"4485","100kmE32N60",3250000,6050000
"4486","100kmE33N60",3350000,6050000
"4487","100kmE34N60",3450000,6050000
"4488","100kmE35N60",3550000,6050000
"4489","100kmE36N60",3650000,6050000
"4490","100kmE37N60",3750000,6050000
"4491","100kmE38N60",3850000,6050000
"4492","100kmE39N60",3950000,6050000
"4493","100kmE40N60",4050000,6050000
"4494","100kmE41N60",4150000,6050000
"4495","100kmE42N60",4250000,6050000
"4496","100kmE43N60",4350000,6050000
"4497","100kmE44N60",4450000,6050000
"4498","100kmE45N60",4550000,6050000
"4499","100kmE46N60",4650000,6050000
"4500","100kmE47N60",4750000,6050000
"4501","100kmE48N60",4850000,6050000
"4502","100kmE49N60",4950000,6050000
"4503","100kmE50N60",5050000,6050000
"4504","100kmE51N60",5150000,6050000
"4505","100kmE52N60",5250000,6050000
"4506","100kmE53N60",5350000,6050000
"4507","100kmE54N60",5450000,6050000
"4508","100kmE55N60",5550000,6050000
"4509","100kmE56N60",5650000,6050000
"4510","100kmE57N60",5750000,6050000
"4511","100kmE58N60",5850000,6050000
"4512","100kmE59N60",5950000,6050000
"4513","100kmE60N60",6050000,6050000
"4514","100kmE61N60",6150000,6050000
"4515","100kmE62N60",6250000,6050000
"4516","100kmE63N60",6350000,6050000
"4517","100kmE64N60",6450000,6050000
"4518","100kmE65N60",6550000,6050000
"4519","100kmE66N60",6650000,6050000
"4520","100kmE67N60",6750000,6050000
"4521","100kmE68N60",6850000,6050000
"4522","100kmE69N60",6950000,6050000
"4523","100kmE70N60",7050000,6050000
"4524","100kmE71N60",7150000,6050000
"4525","100kmE72N60",7250000,6050000
"4526","100kmE73N60",7350000,6050000
"4527","100kmE74N60",7450000,6050000
"4528","100kmE75N60",7550000,6050000
"4529","100kmE76N60",7650000,6050000
"4530","100kmE77N60",7750000,6050000
"4531","100kmE78N60",7850000,6050000
"4532","100kmE79N60",7950000,6050000
"4533","100kmE80N60",8050000,6050000
"4534","100kmE81N60",8150000,6050000
"4535","100kmE82N60",8250000,6050000
"4536","100kmE83N60",8350000,6050000
"4537","100kmE0N61",50000,6150000
"4538","100kmE1N61",150000,6150000
"4539","100kmE2N61",250000,6150000
"4540","100kmE3N61",350000,6150000
"4541","100kmE4N61",450000,6150000
"4542","100kmE5N61",550000,6150000
"4543","100kmE6N61",650000,6150000
"4544","100kmE7N61",750000,6150000
"4545","100kmE8N61",850000,6150000
"4546","100kmE9N61",950000,6150000
"4547","100kmE10N61",1050000,6150000
"4548","100kmE11N61",1150000,6150000
"4549","100kmE12N61",1250000,6150000
"4550","100kmE13N61",1350000,6150000
"4551","100kmE14N61",1450000,6150000
"4552","100kmE15N61",1550000,6150000
"4553","100kmE16N61",1650000,6150000
"4554","100kmE17N61",1750000,6150000
"4555","100kmE18N61",1850000,6150000
"4556","100kmE19N61",1950000,6150000
"4557","100kmE20N61",2050000,6150000
"4558","100kmE21N61",2150000,6150000
"4559","100kmE22N61",2250000,6150000
"4560","100kmE23N61",2350000,6150000
"4561","100kmE24N61",2450000,6150000
"4562","100kmE25N61",2550000,6150000
"4563","100kmE26N61",2650000,6150000
"4564","100kmE27N61",2750000,6150000
"4565","100kmE28N61",2850000,6150000
"4566","100kmE29N61",2950000,6150000
"4567","100kmE30N61",3050000,6150000
"4568","100kmE31N61",3150000,6150000
"4569","100kmE32N61",3250000,6150000
"4570","100kmE33N61",3350000,6150000
"4571","100kmE34N61",3450000,6150000
"4572","100kmE35N61",3550000,6150000
"4573","100kmE36N61",3650000,6150000
"4574","100kmE37N61",3750000,6150000
"4575","100kmE38N61",3850000,6150000
"4576","100kmE39N61",3950000,6150000
"4577","100kmE40N61",4050000,6150000
"4578","100kmE41N61",4150000,6150000
"4579","100kmE42N61",4250000,6150000
"4580","100kmE43N61",4350000,6150000
"4581","100kmE44N61",4450000,6150000
"4582","100kmE45N61",4550000,6150000
"4583","100kmE46N61",4650000,6150000
"4584","100kmE47N61",4750000,6150000
"4585","100kmE48N61",4850000,6150000
"4586","100kmE49N61",4950000,6150000
"4587","100kmE50N61",5050000,6150000
"4588","100kmE51N61",5150000,6150000
"4589","100kmE52N61",5250000,6150000
"4590","100kmE53N61",5350000,6150000
"4591","100kmE54N61",5450000,6150000
"4592","100kmE55N61",5550000,6150000
"4593","100kmE56N61",5650000,6150000
"4594","100kmE57N61",5750000,6150000
"4595","100kmE58N61",5850000,6150000
"4596","100kmE59N61",5950000,6150000
"4597","100kmE60N61",6050000,6150000
"4598","100kmE61N61",6150000,6150000
"4599","100kmE62N61",6250000,6150000
"4600","100kmE63N61",6350000,6150000
"4601","100kmE64N61",6450000,6150000
"4602","100kmE65N61",6550000,6150000
"4603","100kmE66N61",6650000,6150000
"4604","100kmE67N61",6750000,6150000
"4605","100kmE68N61",6850000,6150000
"4606","100kmE69N61",6950000,6150000
"4607","100kmE70N61",7050000,6150000
"4608","100kmE71N61",7150000,6150000
"4609","100kmE72N61",7250000,6150000
"4610","100kmE73N61",7350000,6150000
"4611","100kmE74N61",7450000,6150000
"4612","100kmE75N61",7550000,6150000
"4613","100kmE76N61",7650000,6150000
"4614","100kmE77N61",7750000,6150000
"4615","100kmE78N61",7850000,6150000
"4616","100kmE79N61",7950000,6150000
"4617","100kmE80N61",8050000,6150000
"4618","100kmE81N61",8150000,6150000
"4619","100kmE82N61",8250000,6150000
"4620","100kmE83N61",8350000,6150000
"4621","100kmE0N62",50000,6250000
"4622","100kmE1N62",150000,6250000
"4623","100kmE2N62",250000,6250000
"4624","100kmE3N62",350000,6250000
"4625","100kmE4N62",450000,6250000
"4626","100kmE5N62",550000,6250000
"4627","100kmE6N62",650000,6250000
"4628","100kmE7N62",750000,6250000
"4629","100kmE8N62",850000,6250000
"4630","100kmE9N62",950000,6250000
"4631","100kmE10N62",1050000,6250000
"4632","100kmE11N62",1150000,6250000
"4633","100kmE12N62",1250000,6250000
"4634","100kmE13N62",1350000,6250000
"4635","100kmE14N62",1450000,6250000
"4636","100kmE15N62",1550000,6250000
"4637","100kmE16N62",1650000,6250000
"4638","100kmE17N62",1750000,6250000
"4639","100kmE18N62",1850000,6250000
"4640","100kmE19N62",1950000,6250000
"4641","100kmE20N62",2050000,6250000
"4642","100kmE21N62",2150000,6250000
"4643","100kmE22N62",2250000,6250000
"4644","100kmE23N62",2350000,6250000
"4645","100kmE24N62",2450000,6250000
"4646","100kmE25N62",2550000,6250000
"4647","100kmE26N62",2650000,6250000
"4648","100kmE27N62",2750000,6250000
"4649","100kmE28N62",2850000,6250000
"4650","100kmE29N62",2950000,6250000
"4651","100kmE30N62",3050000,6250000
"4652","100kmE31N62",3150000,6250000
"4653","100kmE32N62",3250000,6250000
"4654","100kmE33N62",3350000,6250000
"4655","100kmE34N62",3450000,6250000
"4656","100kmE35N62",3550000,6250000
"4657","100kmE36N62",3650000,6250000
"4658","100kmE37N62",3750000,6250000
"4659","100kmE38N62",3850000,6250000
"4660","100kmE39N62",3950000,6250000
"4661","100kmE40N62",4050000,6250000
"4662","100kmE41N62",4150000,6250000
"4663","100kmE42N62",4250000,6250000
"4664","100kmE43N62",4350000,6250000
"4665","100kmE44N62",4450000,6250000
"4666","100kmE45N62",4550000,6250000
"4667","100kmE46N62",4650000,6250000
"4668","100kmE47N62",4750000,6250000
"4669","100kmE48N62",4850000,6250000
"4670","100kmE49N62",4950000,6250000
"4671","100kmE50N62",5050000,6250000
"4672","100kmE51N62",5150000,6250000
"4673","100kmE52N62",5250000,6250000
"4674","100kmE53N62",5350000,6250000
"4675","100kmE54N62",5450000,6250000
"4676","100kmE55N62",5550000,6250000
"4677","100kmE56N62",5650000,6250000
"4678","100kmE57N62",5750000,6250000
"4679","100kmE58N62",5850000,6250000
"4680","100kmE59N62",5950000,6250000
"4681","100kmE60N62",6050000,6250000
"4682","100kmE61N62",6150000,6250000
"4683","100kmE62N62",6250000,6250000
"4684","100kmE63N62",6350000,6250000
"4685","100kmE64N62",6450000,6250000
"4686","100kmE65N62",6550000,6250000
"4687","100kmE66N62",6650000,6250000
"4688","100kmE67N62",6750000,6250000
"4689","100kmE68N62",6850000,6250000
"4690","100kmE69N62",6950000,6250000
"4691","100kmE70N62",7050000,6250000
"4692","100kmE71N62",7150000,6250000
"4693","100kmE72N62",7250000,6250000
"4694","100kmE73N62",7350000,6250000
"4695","100kmE74N62",7450000,6250000
"4696","100kmE75N62",7550000,6250000
"4697","100kmE76N62",7650000,6250000
"4698","100kmE77N62",7750000,6250000
"4699","100kmE78N62",7850000,6250000
"4700","100kmE79N62",7950000,6250000
"4701","100kmE80N62",8050000,6250000
"4702","100kmE81N62",8150000,6250000
"4703","100kmE82N62",8250000,6250000
"4704","100kmE83N62",8350000,6250000
"4705","100kmE0N63",50000,6350000
"4706","100kmE1N63",150000,6350000
"4707","100kmE2N63",250000,6350000
"4708","100kmE3N63",350000,6350000
"4709","100kmE4N63",450000,6350000
"4710","100kmE5N63",550000,6350000
"4711","100kmE6N63",650000,6350000
"4712","100kmE7N63",750000,6350000
"4713","100kmE8N63",850000,6350000
"4714","100kmE9N63",950000,6350000
"4715","100kmE10N63",1050000,6350000
"4716","100kmE11N63",1150000,6350000
"4717","100kmE12N63",1250000,6350000
"4718","100kmE13N63",1350000,6350000
"4719","100kmE14N63",1450000,6350000
"4720","100kmE15N63",1550000,6350000
"4721","100kmE16N63",1650000,6350000
"4722","100kmE17N63",1750000,6350000
"4723","100kmE18N63",1850000,6350000
"4724","100kmE19N63",1950000,6350000
"4725","100kmE20N63",2050000,6350000
"4726","100kmE21N63",2150000,6350000
"4727","100kmE22N63",2250000,6350000
"4728","100kmE23N63",2350000,6350000
"4729","100kmE24N63",2450000,6350000
"4730","100kmE25N63",2550000,6350000
"4731","100kmE26N63",2650000,6350000
"4732","100kmE27N63",2750000,6350000
"4733","100kmE28N63",2850000,6350000
"4734","100kmE29N63",2950000,6350000
"4735","100kmE30N63",3050000,6350000
"4736","100kmE31N63",3150000,6350000
"4737","100kmE32N63",3250000,6350000
"4738","100kmE33N63",3350000,6350000
"4739","100kmE34N63",3450000,6350000
"4740","100kmE35N63",3550000,6350000
"4741","100kmE36N63",3650000,6350000
"4742","100kmE37N63",3750000,6350000
"4743","100kmE38N63",3850000,6350000
"4744","100kmE39N63",3950000,6350000
"4745","100kmE40N63",4050000,6350000
"4746","100kmE41N63",4150000,6350000
"4747","100kmE42N63",4250000,6350000
"4748","100kmE43N63",4350000,6350000
"4749","100kmE44N63",4450000,6350000
"4750","100kmE45N63",4550000,6350000
"4751","100kmE46N63",4650000,6350000
"4752","100kmE47N63",4750000,6350000
"4753","100kmE48N63",4850000,6350000
"4754","100kmE49N63",4950000,6350000
"4755","100kmE50N63",5050000,6350000
"4756","100kmE51N63",5150000,6350000
"4757","100kmE52N63",5250000,6350000
"4758","100kmE53N63",5350000,6350000
"4759","100kmE54N63",5450000,6350000
"4760","100kmE55N63",5550000,6350000
"4761","100kmE56N63",5650000,6350000
"4762","100kmE57N63",5750000,6350000
"4763","100kmE58N63",5850000,6350000
"4764","100kmE59N63",5950000,6350000
"4765","100kmE60N63",6050000,6350000
"4766","100kmE61N63",6150000,6350000
"4767","100kmE62N63",6250000,6350000
"4768","100kmE63N63",6350000,6350000
"4769","100kmE64N63",6450000,6350000
"4770","100kmE65N63",6550000,6350000
"4771","100kmE66N63",6650000,6350000
"4772","100kmE67N63",6750000,6350000
"4773","100kmE68N63",6850000,6350000
"4774","100kmE69N63",6950000,6350000
"4775","100kmE70N63",7050000,6350000
"4776","100kmE71N63",7150000,6350000
"4777","100kmE72N63",7250000,6350000
"4778","100kmE73N63",7350000,6350000
"4779","100kmE74N63",7450000,6350000
"4780","100kmE75N63",7550000,6350000
"4781","100kmE76N63",7650000,6350000
"4782","100kmE77N63",7750000,6350000
"4783","100kmE78N63",7850000,6350000
"4784","100kmE79N63",7950000,6350000
"4785","100kmE80N63",8050000,6350000
"4786","100kmE81N63",8150000,6350000
"4787","100kmE82N63",8250000,6350000
"4788","100kmE83N63",8350000,6350000
"4789","100kmE0N64",50000,6450000
"4790","100kmE1N64",150000,6450000
"4791","100kmE2N64",250000,6450000
"4792","100kmE3N64",350000,6450000
"4793","100kmE4N64",450000,6450000
"4794","100kmE5N64",550000,6450000
"4795","100kmE6N64",650000,6450000
"4796","100kmE7N64",750000,6450000
"4797","100kmE8N64",850000,6450000
"4798","100kmE9N64",950000,6450000
"4799","100kmE10N64",1050000,6450000
"4800","100kmE11N64",1150000,6450000
"4801","100kmE12N64",1250000,6450000
"4802","100kmE13N64",1350000,6450000
"4803","100kmE14N64",1450000,6450000
"4804","100kmE15N64",1550000,6450000
"4805","100kmE16N64",1650000,6450000
"4806","100kmE17N64",1750000,6450000
"4807","100kmE18N64",1850000,6450000
"4808","100kmE19N64",1950000,6450000
"4809","100kmE20N64",2050000,6450000
"4810","100kmE21N64",2150000,6450000
"4811","100kmE22N64",2250000,6450000
"4812","100kmE23N64",2350000,6450000
"4813","100kmE24N64",2450000,6450000
"4814","100kmE25N64",2550000,6450000
"4815","100kmE26N64",2650000,6450000
"4816","100kmE27N64",2750000,6450000
"4817","100kmE28N64",2850000,6450000
"4818","100kmE29N64",2950000,6450000
"4819","100kmE30N64",3050000,6450000
"4820","100kmE31N64",3150000,6450000
"4821","100kmE32N64",3250000,6450000
"4822","100kmE33N64",3350000,6450000
"4823","100kmE34N64",3450000,6450000
"4824","100kmE35N64",3550000,6450000
"4825","100kmE36N64",3650000,6450000
"4826","100kmE37N64",3750000,6450000
"4827","100kmE38N64",3850000,6450000
"4828","100kmE39N64",3950000,6450000
"4829","100kmE40N64",4050000,6450000
"4830","100kmE41N64",4150000,6450000
"4831","100kmE42N64",4250000,6450000
"4832","100kmE43N64",4350000,6450000
"4833","100kmE44N64",4450000,6450000
"4834","100kmE45N64",4550000,6450000
"4835","100kmE46N64",4650000,6450000
"4836","100kmE47N64",4750000,6450000
"4837","100kmE48N64",4850000,6450000
"4838","100kmE49N64",4950000,6450000
"4839","100kmE50N64",5050000,6450000
"4840","100kmE51N64",5150000,6450000
"4841","100kmE52N64",5250000,6450000
"4842","100kmE53N64",5350000,6450000
"4843","100kmE54N64",5450000,6450000
"4844","100kmE55N64",5550000,6450000
"4845","100kmE56N64",5650000,6450000
"4846","100kmE57N64",5750000,6450000
"4847","100kmE58N64",5850000,6450000
"4848","100kmE59N64",5950000,6450000
"4849","100kmE60N64",6050000,6450000
"4850","100kmE61N64",6150000,6450000
"4851","100kmE62N64",6250000,6450000
"4852","100kmE63N64",6350000,6450000
"4853","100kmE64N64",6450000,6450000
"4854","100kmE65N64",6550000,6450000
"4855","100kmE66N64",6650000,6450000
"4856","100kmE67N64",6750000,6450000
"4857","100kmE68N64",6850000,6450000
"4858","100kmE69N64",6950000,6450000
"4859","100kmE70N64",7050000,6450000
"4860","100kmE71N64",7150000,6450000
"4861","100kmE72N64",7250000,6450000
"4862","100kmE73N64",7350000,6450000
"4863","100kmE74N64",7450000,6450000
"4864","100kmE75N64",7550000,6450000
"4865","100kmE76N64",7650000,6450000
"4866","100kmE77N64",7750000,6450000
"4867","100kmE78N64",7850000,6450000
"4868","100kmE79N64",7950000,6450000
"4869","100kmE80N64",8050000,6450000
"4870","100kmE81N64",8150000,6450000
"4871","100kmE82N64",8250000,6450000
"4872","100kmE83N64",8350000,6450000
"4873","100kmE0N65",50000,6550000
"4874","100kmE1N65",150000,6550000
"4875","100kmE2N65",250000,6550000
"4876","100kmE3N65",350000,6550000
"4877","100kmE4N65",450000,6550000
"4878","100kmE5N65",550000,6550000
"4879","100kmE6N65",650000,6550000
"4880","100kmE7N65",750000,6550000
"4881","100kmE8N65",850000,6550000
"4882","100kmE9N65",950000,6550000
"4883","100kmE10N65",1050000,6550000
"4884","100kmE11N65",1150000,6550000
"4885","100kmE12N65",1250000,6550000
"4886","100kmE13N65",1350000,6550000
"4887","100kmE14N65",1450000,6550000
"4888","100kmE15N65",1550000,6550000
"4889","100kmE16N65",1650000,6550000
"4890","100kmE17N65",1750000,6550000
"4891","100kmE18N65",1850000,6550000
"4892","100kmE19N65",1950000,6550000
"4893","100kmE20N65",2050000,6550000
"4894","100kmE21N65",2150000,6550000
"4895","100kmE22N65",2250000,6550000
"4896","100kmE23N65",2350000,6550000
"4897","100kmE24N65",2450000,6550000
"4898","100kmE25N65",2550000,6550000
"4899","100kmE26N65",2650000,6550000
"4900","100kmE27N65",2750000,6550000
"4901","100kmE28N65",2850000,6550000
"4902","100kmE29N65",2950000,6550000
"4903","100kmE30N65",3050000,6550000
"4904","100kmE31N65",3150000,6550000
"4905","100kmE32N65",3250000,6550000
"4906","100kmE33N65",3350000,6550000
"4907","100kmE34N65",3450000,6550000
"4908","100kmE35N65",3550000,6550000
"4909","100kmE36N65",3650000,6550000
"4910","100kmE37N65",3750000,6550000
"4911","100kmE38N65",3850000,6550000
"4912","100kmE39N65",3950000,6550000
"4913","100kmE40N65",4050000,6550000
"4914","100kmE41N65",4150000,6550000
"4915","100kmE42N65",4250000,6550000
"4916","100kmE43N65",4350000,6550000
"4917","100kmE44N65",4450000,6550000
"4918","100kmE45N65",4550000,6550000
"4919","100kmE46N65",4650000,6550000
"4920","100kmE47N65",4750000,6550000
"4921","100kmE48N65",4850000,6550000
"4922","100kmE49N65",4950000,6550000
"4923","100kmE50N65",5050000,6550000
"4924","100kmE51N65",5150000,6550000
"4925","100kmE52N65",5250000,6550000
"4926","100kmE53N65",5350000,6550000
"4927","100kmE54N65",5450000,6550000
"4928","100kmE55N65",5550000,6550000
"4929","100kmE56N65",5650000,6550000
"4930","100kmE57N65",5750000,6550000
"4931","100kmE58N65",5850000,6550000
"4932","100kmE59N65",5950000,6550000
"4933","100kmE60N65",6050000,6550000
"4934","100kmE61N65",6150000,6550000
"4935","100kmE62N65",6250000,6550000
"4936","100kmE63N65",6350000,6550000
"4937","100kmE64N65",6450000,6550000
"4938","100kmE65N65",6550000,6550000
"4939","100kmE66N65",6650000,6550000
"4940","100kmE67N65",6750000,6550000
"4941","100kmE68N65",6850000,6550000
"4942","100kmE69N65",6950000,6550000
"4943","100kmE70N65",7050000,6550000
"4944","100kmE71N65",7150000,6550000
"4945","100kmE72N65",7250000,6550000
"4946","100kmE73N65",7350000,6550000
"4947","100kmE74N65",7450000,6550000
"4948","100kmE75N65",7550000,6550000
"4949","100kmE76N65",7650000,6550000
"4950","100kmE77N65",7750000,6550000
"4951","100kmE78N65",7850000,6550000
"4952","100kmE79N65",7950000,6550000
"4953","100kmE80N65",8050000,6550000
"4954","100kmE81N65",8150000,6550000
"4955","100kmE82N65",8250000,6550000
"4956","100kmE83N65",8350000,6550000
"4957","100kmE0N66",50000,6650000
"4958","100kmE1N66",150000,6650000
"4959","100kmE2N66",250000,6650000
"4960","100kmE3N66",350000,6650000
"4961","100kmE4N66",450000,6650000
"4962","100kmE5N66",550000,6650000
"4963","100kmE6N66",650000,6650000
"4964","100kmE7N66",750000,6650000
"4965","100kmE8N66",850000,6650000
"4966","100kmE9N66",950000,6650000
"4967","100kmE10N66",1050000,6650000
"4968","100kmE11N66",1150000,6650000
"4969","100kmE12N66",1250000,6650000
"4970","100kmE13N66",1350000,6650000
"4971","100kmE14N66",1450000,6650000
"4972","100kmE15N66",1550000,6650000
"4973","100kmE16N66",1650000,6650000
"4974","100kmE17N66",1750000,6650000
"4975","100kmE18N66",1850000,6650000
"4976","100kmE19N66",1950000,6650000
"4977","100kmE20N66",2050000,6650000
"4978","100kmE21N66",2150000,6650000
"4979","100kmE22N66",2250000,6650000
"4980","100kmE23N66",2350000,6650000
"4981","100kmE24N66",2450000,6650000
"4982","100kmE25N66",2550000,6650000
"4983","100kmE26N66",2650000,6650000
"4984","100kmE27N66",2750000,6650000
"4985","100kmE28N66",2850000,6650000
"4986","100kmE29N66",2950000,6650000
"4987","100kmE30N66",3050000,6650000
"4988","100kmE31N66",3150000,6650000
"4989","100kmE32N66",3250000,6650000
"4990","100kmE33N66",3350000,6650000
"4991","100kmE34N66",3450000,6650000
"4992","100kmE35N66",3550000,6650000
"4993","100kmE36N66",3650000,6650000
"4994","100kmE37N66",3750000,6650000
"4995","100kmE38N66",3850000,6650000
"4996","100kmE39N66",3950000,6650000
"4997","100kmE40N66",4050000,6650000
"4998","100kmE41N66",4150000,6650000
"4999","100kmE42N66",4250000,6650000
"5000","100kmE43N66",4350000,6650000
"5001","100kmE44N66",4450000,6650000
"5002","100kmE45N66",4550000,6650000
"5003","100kmE46N66",4650000,6650000
"5004","100kmE47N66",4750000,6650000
"5005","100kmE48N66",4850000,6650000
"5006","100kmE49N66",4950000,6650000
"5007","100kmE50N66",5050000,6650000
"5008","100kmE51N66",5150000,6650000
"5009","100kmE52N66",5250000,6650000
"5010","100kmE53N66",5350000,6650000
"5011","100kmE54N66",5450000,6650000
"5012","100kmE55N66",5550000,6650000
"5013","100kmE56N66",5650000,6650000
"5014","100kmE57N66",5750000,6650000
"5015","100kmE58N66",5850000,6650000
"5016","100kmE59N66",5950000,6650000
"5017","100kmE60N66",6050000,6650000
"5018","100kmE61N66",6150000,6650000
"5019","100kmE62N66",6250000,6650000
"5020","100kmE63N66",6350000,6650000
"5021","100kmE64N66",6450000,6650000
"5022","100kmE65N66",6550000,6650000
"5023","100kmE66N66",6650000,6650000
"5024","100kmE67N66",6750000,6650000
"5025","100kmE68N66",6850000,6650000
"5026","100kmE69N66",6950000,6650000
"5027","100kmE70N66",7050000,6650000
"5028","100kmE71N66",7150000,6650000
"5029","100kmE72N66",7250000,6650000
"5030","100kmE73N66",7350000,6650000
"5031","100kmE74N66",7450000,6650000
"5032","100kmE75N66",7550000,6650000
"5033","100kmE76N66",7650000,6650000
"5034","100kmE77N66",7750000,6650000
"5035","100kmE78N66",7850000,6650000
"5036","100kmE79N66",7950000,6650000
"5037","100kmE80N66",8050000,6650000
"5038","100kmE81N66",8150000,6650000
"5039","100kmE82N66",8250000,6650000
"5040","100kmE83N66",8350000,6650000
"5041","100kmE0N67",50000,6750000
"5042","100kmE1N67",150000,6750000
"5043","100kmE2N67",250000,6750000
"5044","100kmE3N67",350000,6750000
"5045","100kmE4N67",450000,6750000
"5046","100kmE5N67",550000,6750000
"5047","100kmE6N67",650000,6750000
"5048","100kmE7N67",750000,6750000
"5049","100kmE8N67",850000,6750000
"5050","100kmE9N67",950000,6750000
"5051","100kmE10N67",1050000,6750000
"5052","100kmE11N67",1150000,6750000
"5053","100kmE12N67",1250000,6750000
"5054","100kmE13N67",1350000,6750000
"5055","100kmE14N67",1450000,6750000
"5056","100kmE15N67",1550000,6750000
"5057","100kmE16N67",1650000,6750000
"5058","100kmE17N67",1750000,6750000
"5059","100kmE18N67",1850000,6750000
"5060","100kmE19N67",1950000,6750000
"5061","100kmE20N67",2050000,6750000
"5062","100kmE21N67",2150000,6750000
"5063","100kmE22N67",2250000,6750000
"5064","100kmE23N67",2350000,6750000
"5065","100kmE24N67",2450000,6750000
"5066","100kmE25N67",2550000,6750000
"5067","100kmE26N67",2650000,6750000
"5068","100kmE27N67",2750000,6750000
"5069","100kmE28N67",2850000,6750000
"5070","100kmE29N67",2950000,6750000
"5071","100kmE30N67",3050000,6750000
"5072","100kmE31N67",3150000,6750000
"5073","100kmE32N67",3250000,6750000
"5074","100kmE33N67",3350000,6750000
"5075","100kmE34N67",3450000,6750000
"5076","100kmE35N67",3550000,6750000
"5077","100kmE36N67",3650000,6750000
"5078","100kmE37N67",3750000,6750000
"5079","100kmE38N67",3850000,6750000
"5080","100kmE39N67",3950000,6750000
"5081","100kmE40N67",4050000,6750000
"5082","100kmE41N67",4150000,6750000
"5083","100kmE42N67",4250000,6750000
"5084","100kmE43N67",4350000,6750000
"5085","100kmE44N67",4450000,6750000
"5086","100kmE45N67",4550000,6750000
"5087","100kmE46N67",4650000,6750000
"5088","100kmE47N67",4750000,6750000
"5089","100kmE48N67",4850000,6750000
"5090","100kmE49N67",4950000,6750000
"5091","100kmE50N67",5050000,6750000
"5092","100kmE51N67",5150000,6750000
"5093","100kmE52N67",5250000,6750000
"5094","100kmE53N67",5350000,6750000
"5095","100kmE54N67",5450000,6750000
"5096","100kmE55N67",5550000,6750000
"5097","100kmE56N67",5650000,6750000
"5098","100kmE57N67",5750000,6750000
"5099","100kmE58N67",5850000,6750000
"5100","100kmE59N67",5950000,6750000
"5101","100kmE60N67",6050000,6750000
"5102","100kmE61N67",6150000,6750000
"5103","100kmE62N67",6250000,6750000
"5104","100kmE63N67",6350000,6750000
"5105","100kmE64N67",6450000,6750000
"5106","100kmE65N67",6550000,6750000
"5107","100kmE66N67",6650000,6750000
"5108","100kmE67N67",6750000,6750000
"5109","100kmE68N67",6850000,6750000
"5110","100kmE69N67",6950000,6750000
"5111","100kmE70N67",7050000,6750000
"5112","100kmE71N67",7150000,6750000
"5113","100kmE72N67",7250000,6750000
"5114","100kmE73N67",7350000,6750000
"5115","100kmE74N67",7450000,6750000
"5116","100kmE75N67",7550000,6750000
"5117","100kmE76N67",7650000,6750000
"5118","100kmE77N67",7750000,6750000
"5119","100kmE78N67",7850000,6750000
"5120","100kmE79N67",7950000,6750000
"5121","100kmE80N67",8050000,6750000
"5122","100kmE81N67",8150000,6750000
"5123","100kmE82N67",8250000,6750000
"5124","100kmE83N67",8350000,6750000
"5125","100kmE0N68",50000,6850000
"5126","100kmE1N68",150000,6850000
"5127","100kmE2N68",250000,6850000
"5128","100kmE3N68",350000,6850000
"5129","100kmE4N68",450000,6850000
"5130","100kmE5N68",550000,6850000
"5131","100kmE6N68",650000,6850000
"5132","100kmE7N68",750000,6850000
"5133","100kmE8N68",850000,6850000
"5134","100kmE9N68",950000,6850000
"5135","100kmE10N68",1050000,6850000
"5136","100kmE11N68",1150000,6850000
"5137","100kmE12N68",1250000,6850000
"5138","100kmE13N68",1350000,6850000
"5139","100kmE14N68",1450000,6850000
"5140","100kmE15N68",1550000,6850000
"5141","100kmE16N68",1650000,6850000
"5142","100kmE17N68",1750000,6850000
"5143","100kmE18N68",1850000,6850000
"5144","100kmE19N68",1950000,6850000
"5145","100kmE20N68",2050000,6850000
"5146","100kmE21N68",2150000,6850000
"5147","100kmE22N68",2250000,6850000
"5148","100kmE23N68",2350000,6850000
"5149","100kmE24N68",2450000,6850000
"5150","100kmE25N68",2550000,6850000
"5151","100kmE26N68",2650000,6850000
"5152","100kmE27N68",2750000,6850000
"5153","100kmE28N68",2850000,6850000
"5154","100kmE29N68",2950000,6850000
"5155","100kmE30N68",3050000,6850000
"5156","100kmE31N68",3150000,6850000
"5157","100kmE32N68",3250000,6850000
"5158","100kmE33N68",3350000,6850000
"5159","100kmE34N68",3450000,6850000
"5160","100kmE35N68",3550000,6850000
"5161","100kmE36N68",3650000,6850000
"5162","100kmE37N68",3750000,6850000
"5163","100kmE38N68",3850000,6850000
"5164","100kmE39N68",3950000,6850000
"5165","100kmE40N68",4050000,6850000
"5166","100kmE41N68",4150000,6850000
"5167","100kmE42N68",4250000,6850000
"5168","100kmE43N68",4350000,6850000
"5169","100kmE44N68",4450000,6850000
"5170","100kmE45N68",4550000,6850000
"5171","100kmE46N68",4650000,6850000
"5172","100kmE47N68",4750000,6850000
"5173","100kmE48N68",4850000,6850000
"5174","100kmE49N68",4950000,6850000
"5175","100kmE50N68",5050000,6850000
"5176","100kmE51N68",5150000,6850000
"5177","100kmE52N68",5250000,6850000
"5178","100kmE53N68",5350000,6850000
"5179","100kmE54N68",5450000,6850000
